,FragmentID, SessionEndDate,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...,AreaLaHistoriaInvolucra,AreaEstaHistoriaMeEnseño,AreaLaLeccionImpactoEn,AreaEsImportante
1618,394165c4-1452-4f02-a744-8106bd598e62,2019/07/18 11:41:00.389,Muy Feliz,No se,Experiencia personal,Común,Se me va a olvidar,Nadie,En 2,15,10,9. Reino de Bélgica,masculino,colegio agradable cualquier problema tenemosnos pueden ayudar,colegio agradable,"Educación / aprendizaje,Salud,Relación con los compañeros,Relación con la familia","mamá,Hermanos",Bachiller,,,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
1619,86fda56e-3633-4bf4-8a0d-824c8386d88e,2019/07/16 15:07:29.716,Indiferente,No se,Una opinión,Común,Por algun tiempo,Todo el mundo,Sólo en este,12,7,6. Camilo Mora,femenino,pss parece mal colegio casi enseñan parece metan vida,comenzo comentario,Tecnología,mamá,Bachiller,Pasa todo el tiempo,Total control,,Me interesa mucho / Importa poco para mi futuro,,,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
1620,3f555e09-10d8-4cb8-8093-b4d3569a7dd5,2019/07/16 15:27:53.930,Indiferente,No se,Experiencia personal,Común,Por mucho tiempo,Nadie,Sólo en este,12,7,6. Camilo Mora,masculino,paso bien comparto compañeros estudiantes educados aprendido muchas cosas maestros compañeros,mejor colegio,Educación / aprendizaje,otros,No tiene educación formal,Completamente novedoso,Total control,Me interesa mucho / Importa poco para mi futuro,,,,Profesores,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
1621,02afda00-8ae7-472f-a244-419447d3aadb,2019/07/16 12:31:40.423,Muy Triste,Siempre,Una experiencia que alguien te compartió,Muy rara y única,Por mucho tiempo,Los profesores y las directivas,En más de 4,15,8,6. Camilo Mora,femenino,dan leche dolor estomago viene vencida,leche,Salud,mamá,Primaria,,,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
1622,a3c897aa-184c-49eb-bdb0-1255492a94c8,2019/08/06 14:03:46.335,Indiferente,Siempre,Una opinión,Pasa todo el tiempo,Por algun tiempo,Los profesores y las directivas,En 3,16,6,2.Álvaro Marín Velasco,masculino,colegios regular alcanzan refrigerios hacen trancon pasillo dejan pasar ademas colegios mierda deberian dar horas libres regaño,informacion alvaro marin,Ninguna de las anteriores,otros,Pregrado (profesional),Pasa todo el tiempo,,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Importancia de experimentar,Entender sucede alrededor,Comprender a los otros
1623,c79681b3-47b5-4e6a-9e4d-7495c892c65e,2019/07/22 19:47:07.754,Triste,El mes pasado,Experiencia personal,Común,Se me va a olvidar,Nadie,En 3,9,5,8. Guadalupe,femenino,vez problema com amiga llama sara empeso decir puras cosas resivia refigerio repartian refigerio daban refigerio entonces empeso decir dan refigerio afe,problema,"Comida,Relación con los compañeros","mamá,otros familiares",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Familia comunidad amigos,Nuevas conocimientos habilidades,Relación demás,Ser el mejor
1624,7563874d-e09f-42d3-96aa-af655433c6b4,2019/07/18 14:48:11.620,Feliz,No se,Una opinión,Muy rara y única,Por siempre,Los compañeros,En 2,17,11,9. Reino de Bélgica,femenino,colegio súper biengrandes experiencias vivido,experiencias olvidar,Relación con los compañeros,"Papá,mamá",Primaria,Pasa frecuentemente,Control,,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi/Profesores,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
1625,0fb91752-2e88-4bcf-8a76-5a50aae1e3b9,2019/07/15 15:32:54.125,Muy Feliz,No se,Una opinión,Muy rara y única,Por algun tiempo,Los compañeros,En 3,12,7,4. Benedikta Zur Nieden,femenino,pues ami parece maravillosa institución aprendido muchas cosas maravillosas,institución,Educación / aprendizaje,"Papá,mamá,Hermanos",Primaria,Pasa frecuentemente,Control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Neutro,Neutro,Neutro,Neutro
1626,1ea8a145-e9f5-4ccd-86eb-ae3940bf4081,2019/07/18 12:38:06.331,Muy Feliz,No se,Experiencia personal,Muy rara y única,Por algun tiempo,Los compañeros,En más de 4,10,6,1.Alfonso López Pumarejo,masculino,colegio aprendemos dibertimos,colegio ideal,Educación / aprendizaje,otros familiares,Bachiller,Pasa frecuentemente,Control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Importancia de experimentar,Relación demás,Comprender a los otros
1627,8d69ad69-b8b3-4b34-9f91-bbe3adbaa2bc,2019/08/06 14:22:14.456,,Hace un año,Experiencia personal,Pasa una vez cada tanto,Por siempre,Todo el mundo,En 3,17,11,2.Álvaro Marín Velasco,femenino,colegio super chevere buenos estudiantes excelentes profesores años hacemos concurso baile llama bailar nota participamos grados preescolar,nan,"Innovación / creatividad,Relación con los compañeros","mamá,Hermanos",Bachiller,Completamente novedoso,,,,,,Profesores,Nuevas conocimientos habilidades,,Trabajar en equipo/Ser el mejor
1628,ccae5c98-2bf5-40be-b3b7-33d32b787cf9,2019/07/22 14:09:58.173,Muy Feliz,Hace seis meses,Experiencia personal,Común,Por siempre,Todo el mundo,En 2,10,5,11. San Benito,masculino,varios puntos favor buena educaciónalimentación necesario poder estudiantes lleguen máxima capacidad,niño relata historia pasa colegio,"Tecnología,Educación / aprendizaje,Comida,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos,otros familiares",Pregrado (profesional),,,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
1629,a241d7f0-c3e3-40c5-bec2-7be93d21c5be,2019/07/18 13:22:41.842,Muy Feliz,No se,Experiencia personal,Muy rara y única,Por mucho tiempo,Todo el mundo,En 2,10,5,1.Alfonso López Pumarejo,masculino,colegio mejor dan refrigerio tienda cancha,niño feliz,Tecnología,mamá,Bachiller,Pasa todo el tiempo,Control,,,,,A mi,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
1630,079a161b-2a14-4348-a312-52188f43f601,2019/07/22 13:29:00.352,Muy Feliz,Hace seis meses,Experiencia personal,Muy rara y única,Por siempre,Nadie,En 3,10,4,11. San Benito,femenino,lindo,rosa,Tecnología,"Papá,mamá,Hermanos,otros familiares",Primaria,Pasa frecuentemente,Absolutamente ningun control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
1631,a1f80112-f446-4e6e-a4aa-5159d64623e1,2019/07/24 14:33:38.530,Feliz,Siempre,Experiencia personal,Pasa una vez cada tanto,Por siempre,Los profesores y las directivas,En 3,13,7,7. Jesús Amigo,masculino,colegio bueno sino hacen falta cambios salones orden parte sicologica enfermeria,vida dentro entorno estudiantil,"La seguridad en el colegio,Educación / aprendizaje,Bullying / matoneo","Hermanos,otros familiares","Pregrado (profesional),Postgrado (especialización maestría)",Pasa frecuentemente,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Neutro,Neutro,Neutro,Neutro
1632,a18ca259-969e-4956-ba47-e9ff2a6f7333,2019/07/22 14:42:27.584,Muy Triste,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Los profesores y las directivas,En más de 4,12,5,3. Bello Oriente,femenino,loquemepaso ami jue queyopeliavamucno conmisconpañero tratomal amisconpañero fin,laspelea,"La seguridad en el colegio,Ninguna de las anteriores","Papá,mamá","Primaria,Pregrado (profesional)",Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Comprender a los otros
1633,940054ba-b852-4207-9043-05815e3b2e66,2019/07/18 12:55:41.337,Muy Feliz,Hace seis meses,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,Sólo en este,12,6,9. Reino de Bélgica,femenino,diri pues parece bien exelente dentre estudiar mueva nerbiosa recibieron bien adradesida colegio esperiencia poder hiisar bandera enseñaron cosas sabia mama orgullosa ser tan buena estudiante,mejor paso colegio,Comida,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Control,,,,,Neutro,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
1634,74e9fc37-e317-419b-b3ba-0ce9e925ad52,2019/07/24 14:36:44.754,Indiferente,El mes pasado,Experiencia personal,Común,Por algun tiempo,Los profesores y las directivas,En 3,12,7,7. Jesús Amigo,femenino,colegio bueno solo veces espantan profesores estrictos,colegio,"La seguridad en el colegio,Educación / aprendizaje","Papá,mamá",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades/Comprender como son cosas,Entender sucede alrededor,Trabajar en equipo/Ser el mejor
1635,4f8ff3d0-40ca-4631-a2f8-89a5143b6d73,2019/08/01 15:29:36.131,Feliz,Siempre,Una opinión,Pasa todo el tiempo,Por mucho tiempo,Los profesores y las directivas,En 2,16,11,1.Alfonso López Pumarejo,masculino,colegio grados superiores tratan familia amistosos ambiente amistoso miembros comunidad educativa educandos aunque nunca falta profesor mata emociones completo aburrido decir cosa aunque mayoría bueno,vida colegio,"Educación / aprendizaje,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos,otros","Bachiller,Técnico",Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi/Profesores,Importancia de experimentar,Relación demás/Entender sucede alrededor,Trabajar en equipo/Comprender a los otros
1636,d617abc1-a885-48f3-af1c-9046bfe212fe,2019/08/01 14:42:26.766,Indiferente,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Los profesores y las directivas,En 3,14,7,4. Benedikta Zur Nieden,masculino,colegio gusta profesores porqueria profesor tecnologia,joven suicido mientras escribia profesor tecnologia,"Tecnología,Justicia,Innovación / creatividad,Relación con los profesores","mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,,Relación demás,Ser el mejor
1637,4520443c-19df-4cc0-9587-6d85892b3f40,2019/07/18 15:08:50.086,Feliz,No se,Experiencia personal,Común,Por siempre,Nadie,En 3,11,5,1.Alfonso López Pumarejo,masculino,escuela linda profesores educados respetuosos ayudan aprender acer mejores mejores alcansar sueños,historia pasiencia terro,"Valores,Relación con la familia","Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
1638,ccad4d41-71e1-4d05-ae6f-edec5d867389,2019/07/18 14:13:32.998,Muy Feliz,No se,Experiencia personal,Muy rara y única,Por siempre,Nadie,En 2,9,5,1.Alfonso López Pumarejo,femenino,encanta escuela encanta escuela amigos profes maravillosos tiempo libre manos descansar aprendo cada día hace feliz voy crecer sabiduría voy ser quiera estudio enseñanza familia profes enseñaron,escuela,Educación / aprendizaje,otros familiares,Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Familia comunidad amigos,Nuevas conocimientos habilidades,Oportunidades futuro,Trabajar en equipo
1639,bc6a49ac-150b-456f-90c0-035e615550d2,2019/08/01 16:44:06.781,Feliz,Siempre,Una opinión,Común,Se me va a olvidar,Los compañeros,En 3,11,6,1.Alfonso López Pumarejo,masculino,institución institución estricta profesores estrictos estudiantes amigables institución,colegio,Relación con los profesores,"mamá,Hermanos",Bachiller,,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,,Trabajar en equipo
1640,115c233f-fe30-4317-9c35-f39e108121a7,2019/07/16 13:49:56.610,Indiferente,Hace dos años,Una historia que escuchaste por ahí,Pasa una vez cada tanto,Por algun tiempo,Los profesores y las directivas,En más de 4,17,10,6. Camilo Mora,masculino,colegio camilo mora chevere bacano ahi conflicto siempre ahi solucion hace mes estabamos paseo chevere,colegio,"La seguridad en el colegio,Comida","mamá,Hermanos",Bachiller,,,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,A mi,Neutro,Entender sucede alrededor,Comprender a los otros
1641,bc8b5297-7170-483a-8b7e-0faeaff41c02,2019/07/18 12:41:26.103,Muy Feliz,Siempre,Una experiencia que alguien te compartió,Común,Por siempre,Todo el mundo,Sólo en este,12,6,9. Reino de Bélgica,masculino,vamos paseos actos cívicos ponen actividades escolares ayudamos,vida escolar,La seguridad en el colegio,"Papá,mamá,Hermanos",Primaria,Pasa todo el tiempo,Total control,,,,,A mi,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
1642,89fa6762-8236-48c2-957e-92ba489c5372,2019/07/22 16:16:15.881,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Se me va a olvidar,Nadie,En más de 4,12,5,8. Guadalupe,femenino,gusta profesora sociales termina pone cincuenta cosas mas alcanza hacerlo termina después amenaza poner terminar gusta profesora matemáticas pone exponer saber gusta hacerlo pone mala nota exponer luego pone perder materia gusta profe sociales hace examen sorpresa explicar bien cosas regaña profe matemáticas regaña cualquier cosa hacemos,errores profesoras,"Educación / aprendizaje,Justicia,Relación con los profesores",otros familiares,Bachiller,Completamente novedoso,Control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Comprender como son cosas,Entender sucede alrededor,Comprender a los otros
1643,c7ccbcbd-23fe-432e-a50f-b16f913477c0,2019/07/22 21:34:58.906,Indiferente,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En 2,9,4,8. Guadalupe,femenino,problema profesora llama marta regañona niñas siempre pone casi siempre examenes regaña molesta porlomenos amigas resto bien profesores escuela muchas gracias ver,profesora regañona,Justicia,"Papá,mamá,Hermanos",Primaria,Pasa todo el tiempo,Total control,,Me interesa poco / Importa mucho para mi futuro,,,Profesores,Importancia de experimentar,Entender sucede alrededor,Comprender a los otros
1644,3d1ad3c7-9f60-449c-a5b9-b3bb8dca5d14,2019/07/24 16:21:35.860,Feliz,Hace dos años,Experiencia personal,Pasa todo el tiempo,Por algun tiempo,Los profesores y las directivas,En 2,14,8,7. Jesús Amigo,masculino,historia negativa paso día gustaba personas mas grandes día amigosellos dijeron hiciera malo roba computador dijeron tomara prestado computador profesor,caso estudiantes robaron computador maestro,Relación con los compañeros,"Papá,mamá,Hermanos",Pregrado (profesional),Pasa frecuentemente,Poco control,,,,Me interesa poco / Importa mucho para mi futuro,Profesores,Comprender como son cosas,Entender sucede alrededor,
1645,dc9ea394-6a3b-4373-a2de-08af9766c267,2019/07/15 13:35:21.933,Muy Feliz,El mes pasado,Una experiencia que alguien te compartió,Común,Por mucho tiempo,Todo el mundo,En 3,13,7,11. San Benito,masculino,colegio ermoso enseñan dias cada dia aprendemos nuevo gusta escuela interesante estudiar alguien vida fin,bien,Valores,"Papá,mamá,Hermanos",Bachiller,,,,,,,,,,
1646,dd0ae35b-8717-4a32-a100-eab2b33a2286,2019/07/23 13:38:19.556,Triste,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Los profesores y las directivas,En 3,14,7,3. Bello Oriente,femenino,verdad gusta profesores verdad profesora homofobica gusta forma pensar demas derecho tener gustos diferentes deben mirar feo iguales,diferentes iguales merecemos mismo respecto,Relación con los profesores,mamá,Bachiller,Pasa todo el tiempo,Total control,,Me interesa mucho / Importa poco para mi futuro,,,Profesores,,Entender sucede alrededor,Comprender a los otros
1647,d060cb67-1c98-4ef8-8ea2-57e50569a5b9,2019/07/18 18:25:27.440,Feliz,El mes pasado,Una experiencia que alguien te compartió,Muy rara y única,Por mucho tiempo,Todo el mundo,En 2,16,8,16. Colegio Agustín Fernández IED,masculino,dia feria bien explicamos proyectos,vida alegre,Relación con la familia,"mamá,Hermanos",Primaria,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Neutro,Neutro,Neutro,Neutro
1648,a00e6e44-0990-4d28-ab8e-84a24b47a6a7,2019/07/24 15:51:09.025,Indiferente,Siempre,Experiencia personal,Común,Por siempre,Los profesores y las directivas,En 3,14,8,7. Jesús Amigo,masculino,pues diria colegio perfecto entorno agradable siento bastante comodidad seguridad,jesus amigo entorno,"Tecnología,La seguridad en el colegio,Educación / aprendizaje,Bullying / matoneo,Comida,Valores,Salud,Justicia,Innovación / creatividad,Relación con los compañeros,Relación con la familia,Relación con los profesores,Ninguna de las anteriores",mamá,Postgrado (especialización maestría),Pasa frecuentemente,Total control,,,,,Profesores,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
1649,1d883cfc-aebe-4a87-b113-2a81a85d8187,2019/08/01 15:15:34.677,Muy Feliz,El mes pasado,Experiencia personal,Común,Se me va a olvidar,Todo el mundo,En 2,16,10,10. Rodrigo Correa Palacio,masculino,hace tiempo colegio lejano profesora hizo pregunta importante alumnos pregunta trababa mas relevante visto colegio alumno respondió visto mas relevante gusta actitud trabajo profesores ademas gusta colegio alegres cosas mas gusto hora colegio necesita hacer actividad mayoría participativos aportan granito arena así grande pequeño,mas relevante,"Educación / aprendizaje,Innovación / creatividad,Relación con los compañeros,Relación con los profesores",otros,Pregrado (profesional),Pasa frecuentemente,Control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi/Profesores,Comprender como son cosas,Entender sucede alrededor,Neutro
1650,dae96561-91fa-46cf-802b-0c178c2a40b2,2019/07/22 12:51:38.539,Muy Feliz,Hace más de dos años,Experiencia personal,Común,Por siempre,Los compañeros,Sólo en este,11,5,3. Bello Oriente,femenino,bine institucion gusto prescolar bueno enseñaban bocales alfabeto entonces grupo favorito prescolar primero conoci conpañeros,compañeros,Relación con los compañeros,"Papá,mamá,Hermanos",Pregrado (profesional),,,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Familia comunidad amigos,Importancia de experimentar,Relación demás,Trabajar en equipo
1651,4770d04f-0205-4f7d-ba86-ac80b7f1d822,2019/07/18 14:15:59.954,Muy Feliz,No se,Experiencia personal,Muy rara y única,Por siempre,Los profesores y las directivas,En 2,10,5,1.Alfonso López Pumarejo,femenino,ami gusta colegio hermoso gusta jugar compartir compañeros profesoras gusta estudiar mama gusta estudie quiere alguien vida echo muchas ganas escuela importante materias todas gustan quiero sacar familia delante estudios tan buena ingles hecho ganas aprender mas ingle,piensa samanta escuela,Educación / aprendizaje,"mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
1652,836d47d0-39b0-416e-853d-c5f24ace2382,2019/07/18 13:14:12.331,Feliz,Siempre,Experiencia personal,Muy rara y única,Por algun tiempo,Todo el mundo,En 2,12,7,9. Reino de Bélgica,femenino,colegio parece bueno ayuda experimentar cosas nuevas años décadas gusta venir estudiar acá espacio vida cada día aprendemos mas muchas cosas mas varias materias varios problemas naturaleza ingles muchas cosas mas,vida gran escuela,"La seguridad en el colegio,Educación / aprendizaje","mamá,otros",Bachiller,Pasa todo el tiempo,,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi,Importancia de experimentar,Relación demás,Comprender a los otros
1653,fd7cbcb9-5df6-4e62-bdc1-f3d654a7adfd,2019/07/15 16:03:56.855,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Nadie,Sólo en este,14,8,4. Benedikta Zur Nieden,femenino,colegio bueno aun aveces forman pelas incomodan demás salón clases mas pasan pelean faltan respeto profesores dejan dar clase bueno institución profesores vienen mejor mismo ayudarnos aprender,institución,Bullying / matoneo,"Papá,mamá",Bachiller,Pasa todo el tiempo,Poco control,,,,,Profesores,Comprender como son cosas,Entender sucede alrededor,Comprender a los otros
1654,54d55ea3-4851-4c3f-981a-ddbfe232bd7e,2019/07/18 14:49:06.431,Indiferente,No se,Una opinión,Común,Se me va a olvidar,Los compañeros,Sólo en este,14,9,9. Reino de Bélgica,masculino,bueno malo colegio cuenta recursos suficientes darnos restaurante,ninguna,"Tecnología,Educación / aprendizaje,Comida,Salud,Innovación / creatividad,Relación con la familia","mamá,otros familiares",Primaria,Completamente novedoso,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
1655,e061b7c4-f21e-47d3-907d-6d0456cba311,2019/07/24 14:04:13.378,Muy Feliz,Siempre,Una historia que escuchaste por ahí,Pasa todo el tiempo,Por siempre,Los compañeros,En 3,13,7,7. Jesús Amigo,masculino,cundo llegue conquiste amigo sebastian avendaño brayan emanuel marin martinez,mejores amigos,Comida,mamá,Pregrado (profesional),Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi,,Relación demás,Comprender a los otros
1656,3eb79308-c258-464e-8630-a81fd395f378,2019/07/24 15:56:29.600,Indiferente,Siempre,Una experiencia que alguien te compartió,Pasa todo el tiempo,Por siempre,Todo el mundo,En 2,14,8,7. Jesús Amigo,masculino,colegio ala vez bueno malo profes dicen cosa mala estudiantes apenas estudiantes van preguntar dicen nunca dijeron,escuela,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Comprender como son cosas,Entender sucede alrededor,Comprender a los otros
1657,d8db32cf-ea1a-439c-a552-717435e22b14,2019/07/24 18:37:16.338,Feliz,Siempre,Una opinión,Pasa todo el tiempo,Por siempre,Todo el mundo,En 3,13,7,12. Samuel Barrientos,femenino,colegio parece buenodivertido entretenido acá podemos conocer nuevos amigos aprender convivir manera adecuada aleja vicios cosas malas ademas buena calidad vida,tristeza alegre,"Educación / aprendizaje,Valores",mamá,Bachiller,Completamente novedoso,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,,Nuevas conocimientos habilidades,Oportunidades futuro,Comprender a los otros
1658,a037fb3c-cb77-42d1-9faa-afe2f1be2a92,2019/07/22 22:10:05.238,Muy Triste,El mes pasado,Una experiencia que alguien te compartió,Muy rara y única,Se me va a olvidar,Los compañeros,En más de 4,12,6,8. Guadalupe,femenino,colegio gusta muchas peleas alegatos cumplen años explota huevos salida gustaría cambiaran peleas,vida escolar,La seguridad en el colegio,"Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Comprender a los otros
1659,cebdd8d0-25e3-47bf-9fa8-573777e4fe33,2019/07/18 15:53:26.568,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En 2,12,5,1.Alfonso López Pumarejo,masculino,diji escuela bonita profe amable profe,niño,La seguridad en el colegio,"Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Relación demás,Comprender a los otros
1660,8be66ae6-6b5f-4c8e-960a-d54571fa9316,2019/07/18 17:53:02.679,Feliz,El mes pasado,Una experiencia que alguien te compartió,Común,Por mucho tiempo,Nadie,En 3,16,8,16. Colegio Agustín Fernández IED,femenino,parece super colegio gusta descanzo corto enseñan cosas buenas super chevere,ser profecional,"Educación / aprendizaje,Innovación / creatividad,Relación con la familia","Papá,mamá",Bachiller,Pasa frecuentemente,Control,Me interesa poco / Importa mucho para mi futuro,,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,A mi/Profesores,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo
